kind,trial,index,metric,value
latency,1,14,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.798968
latency,1,15,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.000746
latency,1,16,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.408614
latency,1,17,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.447594
latency,1,18,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.945504
latency,1,19,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.195585
latency,1,20,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.338510
latency,1,21,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.390282
latency,1,22,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.243490
latency,1,23,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.824949
latency,1,24,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.014866
latency,1,25,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.183045
latency,1,26,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.482622
latency,1,27,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.099970
latency,1,28,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.126318
latency,1,29,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.989891
latency,1,30,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.058527
latency,1,31,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.350342
latency,1,32,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.870050
latency,1,33,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.901602
latency,1,34,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.848330
latency,1,35,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.075257
latency,1,36,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.008526
latency,1,37,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.997092
latency,1,38,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.936370
latency,1,39,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.019163
latency,1,40,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.038502
latency,1,41,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.001942
latency,1,42,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,86.200833
latency,1,43,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.997826
latency,1,44,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.002776
latency,1,45,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.000326
latency,1,46,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.240076
latency,1,47,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.753892
latency,1,48,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.203571
latency,1,49,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.815793
latency,1,50,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.174271
latency,1,51,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.823089
latency,1,52,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.205148
latency,1,53,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.784344
latency,1,54,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.296349
latency,1,55,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.347424
latency,1,56,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,87.333171
latency,1,57,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.013678
latency,1,58,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.228466
latency,1,59,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.762728
latency,1,60,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.001136
latency,1,61,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.998038
latency,1,62,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.506856
latency,1,63,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.274056
latency,1,64,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.580636
latency,1,65,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.407672
latency,1,66,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.098774
latency,1,67,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.011836
latency,1,68,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.987662
latency,1,69,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.274606
