kind,trial,index,metric,value
latency,1,15,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.586518
latency,1,16,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.947990
latency,1,17,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.679329
latency,1,18,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.614814
latency,1,19,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.443352
latency,1,20,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.943314
latency,1,21,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.100380
latency,1,22,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.319143
latency,1,23,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.992225
latency,1,24,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.568124
latency,1,25,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.891429
latency,1,26,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.756023
latency,1,27,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.153091
latency,1,28,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.166637
latency,1,29,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.740106
latency,1,30,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.152671
latency,1,31,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.613611
latency,1,32,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.634988
latency,1,33,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.335077
latency,1,34,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.349233
latency,1,35,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.572131
latency,1,36,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.884072
latency,1,37,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.557384
latency,1,38,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.134003
latency,1,39,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.706142
latency,1,40,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.177977
latency,1,41,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.700526
latency,1,42,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,48.132755
latency,1,43,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.937126
latency,1,44,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.704399
latency,1,45,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.556788
latency,1,46,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.314782
latency,1,47,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.475779
