kind,repeat,count,index,metric,value
sample,2,8,32,active_connection_rss_delta_per_connection_kib,0.000000
sample,2,8,0,concurrent_teardown_wall_ms,0.864405
sample,2,8,0,post_teardown_rss_delta_from_baseline_kib,12.000000
sample,2,8,0,post_connection_close_rss_delta_kib,0.000000
sample,3,8,0,sequential_create_ms,0.250574
sample,3,8,1,sequential_create_ms,0.211564
sample,3,8,2,sequential_create_ms,0.226133
sample,3,8,3,sequential_create_ms,0.198383
sample,3,8,4,sequential_create_ms,0.204143
sample,3,8,5,sequential_create_ms,0.221423
sample,3,8,6,sequential_create_ms,0.219954
sample,3,8,7,sequential_create_ms,0.240384
sample,3,8,0,sequential_create_wall_ms,1.849500
sample,3,8,0,sequential_idle_rss_before_kib,10928.000000
sample,3,8,0,sequential_idle_rss_after_kib,10928.000000
sample,3,8,0,sequential_idle_rss_delta_per_session_kib,0.000000
sample,3,8,0,sequential_teardown_wall_ms,0.747352
sample,3,8,7,concurrent_create_ms,0.910765
sample,3,8,0,concurrent_create_ms,0.980976
sample,3,8,1,concurrent_create_ms,0.971295
sample,3,8,2,concurrent_create_ms,0.966905
sample,3,8,3,concurrent_create_ms,0.962865
sample,3,8,4,concurrent_create_ms,0.958676
sample,3,8,5,concurrent_create_ms,0.954816
sample,3,8,6,concurrent_create_ms,0.950866
sample,3,8,0,concurrent_create_wall_ms,1.079527
sample,3,8,0,concurrent_idle_rss_before_kib,10928.000000
sample,3,8,0,concurrent_idle_rss_after_kib,10928.000000
sample,3,8,0,concurrent_idle_session_rss_delta_per_session_kib,0.000000
sample,3,8,32,active_idle_connections,32.000000
sample,3,8,32,active_connection_rss_delta_kib,4.000000
sample,3,8,32,active_connection_rss_delta_per_connection_kib,0.125000
sample,3,8,0,concurrent_teardown_wall_ms,0.796223
sample,3,8,0,post_teardown_rss_delta_from_baseline_kib,12.000000
sample,3,8,0,post_connection_close_rss_delta_kib,0.000000
sample,4,8,0,sequential_create_ms,0.333226
sample,4,8,1,sequential_create_ms,0.217104
sample,4,8,2,sequential_create_ms,0.214723
sample,4,8,3,sequential_create_ms,0.225374
sample,4,8,4,sequential_create_ms,0.224464
sample,4,8,5,sequential_create_ms,0.216754
sample,4,8,6,sequential_create_ms,0.198223
sample,4,8,7,sequential_create_ms,0.210634
sample,4,8,0,sequential_create_wall_ms,1.915942
sample,4,8,0,sequential_idle_rss_before_kib,10940.000000
sample,4,8,0,sequential_idle_rss_after_kib,10940.000000
sample,4,8,0,sequential_idle_rss_delta_per_session_kib,0.000000
sample,4,8,0,sequential_teardown_wall_ms,0.493538
sample,4,8,6,concurrent_create_ms,1.004626
